,TOTAL VALUE ,TAX,LOT SQFT ,YR BUILT,GROSS AREA ,LIVING AREA,FLOORS ,ROOMS,BEDROOMS ,FULL BATH,HALF BATH,KITCHEN,FIREPLACE,REMODEL
1241,265.2,3336,5164,1950,1808,864,1.0,5,2,1,0,1,1,None
1242,311.4,3917,4461,1925,2248,1365,2.0,6,3,1,1,1,0,None
1243,481.8,6061,9296,1978,3274,1500,1.0,9,3,2,0,1,1,None
1244,423.9,5332,4820,1959,3200,2106,2.0,8,3,2,0,1,1,Recent
1245,274.1,3448,4816,1920,2300,988,1.0,5,2,1,0,1,1,None
1246,300.6,3781,4342,1950,3235,1436,1.0,8,4,1,0,1,1,None
1247,338.5,4258,5986,1953,3360,1565,1.0,7,4,1,0,1,1,None
1248,328.1,4127,6400,1960,2278,1056,1.0,6,3,1,1,1,0,None
1249,415.0,5220,6000,1985,3222,1862,2.0,8,4,2,0,1,1,None
1250,325.0,4088,9714,1890,3036,1932,2.0,8,4,2,0,1,0,None
1251,289.1,3636,6000,1950,2532,1160,1.0,5,2,1,1,1,0,None
1252,291.7,3669,2806,1894,2004,1344,2.0,5,3,1,1,1,1,Old
1253,419.3,5274,7956,1900,2637,1605,2.0,7,3,1,1,1,0,None
1254,512.8,6451,11382,1990,3840,2160,2.0,7,3,2,1,1,0,None
1255,425.3,5350,6303,1989,2820,1800,2.0,7,3,2,1,1,0,None
1256,242.1,3045,1885,1900,1825,1093,2.0,7,3,1,0,1,0,None
1257,433.7,5455,9336,1991,2772,1629,1.0,5,3,2,1,1,1,None
1258,320.5,4031,4816,1925,2964,1553,1.5,7,3,1,1,1,0,None
1259,255.3,3211,4273,1925,1864,864,1.0,5,2,1,0,1,0,None
1260,378.3,4759,9331,1900,3451,2113,2.0,10,5,2,0,1,0,None
1261,304.4,3829,4400,1925,2215,1000,1.0,7,3,2,0,1,1,None
1262,317.5,3994,5200,1950,2234,864,1.0,5,3,1,0,1,1,Recent
1263,287.4,3615,4896,1950,3024,1396,1.0,6,3,1,0,1,0,None
1264,355.0,4465,9331,1950,2522,1428,1.5,6,2,1,1,1,1,None
1265,283.8,3570,4235,1925,2339,1052,1.0,6,3,1,0,1,0,None
1266,306.5,3855,3699,1935,1903,1150,2.0,7,4,1,0,1,0,Old
1267,458.4,5766,9100,1900,3009,1780,2.0,7,3,2,1,1,0,Recent
1268,288.8,3633,9331,1950,1656,828,1.0,4,2,1,0,1,1,None
1269,318.6,4007,4816,1920,2013,1232,2.0,7,3,1,2,1,1,None
1270,303.1,3813,4522,1955,2048,1274,2.0,6,3,1,1,1,1,None
1271,316.1,3976,4550,1960,2820,1649,1.5,7,3,1,1,1,1,None
1272,449.6,5655,6000,1985,3486,2170,2.0,8,3,1,1,1,1,None
1273,311.0,3912,9331,1950,1656,828,1.0,4,2,1,0,1,1,None
1274,355.8,4475,4000,1920,2510,1498,2.0,7,3,1,1,1,1,None
1275,377.2,4745,6000,1985,2548,1400,2.0,7,3,1,1,1,1,None
1276,296.7,3732,7088,1955,1656,828,1.0,4,2,1,0,1,1,None
1277,328.6,4133,3929,1920,2575,1489,2.0,7,3,1,1,1,0,None
1278,320.5,4031,3600,1925,2437,1536,2.0,6,3,1,1,1,0,Old
1279,296.5,3729,4355,1925,3118,1400,1.0,7,4,1,1,1,1,None
1280,459.6,5781,12116,1984,3245,1470,1.0,7,3,2,1,1,1,None
1281,360.2,4531,4649,1950,2682,1201,1.0,7,3,2,0,1,0,None
1282,306.3,3853,5378,1920,2158,1276,2.0,7,3,1,0,1,1,Old
1283,363.8,4576,5194,1930,2779,1242,1.5,7,3,1,1,1,1,None
1284,430.3,5413,8840,1890,2989,1646,2.0,8,3,2,0,1,0,None
1285,573.7,7217,8742,2003,3833,2158,2.0,10,5,2,1,1,1,None
1286,310.4,3904,6525,1925,2585,1430,2.0,7,2,1,0,1,1,None
1287,285.3,3589,3856,1920,2112,1232,2.0,7,3,1,0,1,1,None
1288,357.4,4496,4000,1915,3954,1725,1.0,7,4,1,1,1,1,Old
1289,301.9,3797,6382,1940,2470,1084,1.0,6,3,1,0,1,1,None
1290,364.0,4579,6000,1922,3628,2021,2.0,10,6,1,1,1,0,Old
1291,451.5,5679,6000,1984,3856,2248,2.0,9,4,1,1,1,1,Recent
1292,534.0,6717,5852,2010,3976,2197,2.0,8,4,2,1,1,1,None
1293,329.6,4146,5355,1955,2204,1300,2.0,6,3,1,1,1,1,None
1294,310.5,3906,2275,1895,2760,2138,2.5,8,4,2,0,1,0,Recent
1295,326.9,4112,4163,1961,3019,1586,1.5,7,3,1,1,1,0,None
1296,366.2,4606,3584,1920,2823,1814,2.0,9,4,1,1,1,0,None
1297,268.1,3372,2275,1920,2821,1411,2.0,6,3,1,0,1,0,None
1298,450.1,5662,7312,1989,2948,1740,2.0,7,4,2,1,1,1,None
1299,336.2,4229,7196,1960,2776,1346,1.5,6,2,1,1,1,2,None
1300,359.1,4517,5577,1970,2573,1560,2.0,9,6,3,1,1,1,None
1301,496.0,6239,6483,2003,3165,1933,2.0,8,4,3,1,1,1,None
1302,435.8,5482,6000,1985,2814,1862,2.0,8,4,2,1,1,1,None
1303,285.8,3595,3256,1920,2513,1359,1.5,6,3,1,1,1,0,None
1304,435.4,5477,12679,1845,4236,2332,2.0,9,3,2,1,1,0,Old
1305,408.5,5138,6000,1984,2966,1862,2.0,8,4,1,1,1,1,None
1306,336.1,4228,9100,1908,2050,1207,2.0,6,3,1,0,1,0,None
1307,327.4,4118,6697,1920,2317,1396,2.0,7,3,1,0,1,1,None
1308,276.2,3474,4464,1950,1776,888,1.0,4,2,1,0,1,1,None
1309,443.1,5574,9377,1914,2782,1533,1.5,7,3,1,1,1,0,Old
1310,297.8,3746,8307,1925,1810,800,1.0,5,2,1,0,1,0,None
1311,363.7,4575,6059,1960,3401,1459,1.5,6,3,2,1,1,0,Old
1312,472.6,5945,8520,1960,3557,2598,1.0,10,4,2,1,1,1,Recent
1313,348.3,4381,3400,1920,2540,1632,2.0,9,4,1,1,1,1,None
1314,510.3,6419,4550,2003,4034,2381,2.0,8,5,2,1,1,0,None
1315,247.2,3109,4883,1993,2192,1072,1.0,4,2,1,1,1,0,None
1316,370.3,4658,10400,1940,3008,1366,1.0,6,3,1,1,1,0,None
1317,440.3,5538,7750,1985,3236,2016,2.0,9,4,1,1,1,1,None
1318,292.5,3679,5464,1960,2476,1118,1.0,6,3,1,0,1,0,Old
1319,543.5,6837,6000,2008,4392,2486,2.0,7,4,2,1,1,1,None
1320,475.2,5978,7831,1989,2844,1908,2.0,8,4,2,1,1,1,None
1321,327.3,4117,9551,1950,2964,1238,1.0,6,2,1,1,1,0,None
1322,404.6,5089,6000,1984,3352,1550,1.5,6,3,1,1,1,1,None
1323,300.1,3775,5675,1953,2614,1326,1.5,6,2,1,1,1,1,None
1324,425.6,5354,9576,1973,2604,1144,1.0,5,3,2,0,2,1,Recent
1325,275.8,3469,2277,1940,2262,1308,2.0,6,3,1,1,1,0,None
1326,372.3,4683,9100,1920,3084,1791,2.0,6,3,1,1,1,0,None
1327,380.9,4791,6458,1950,3000,1238,1.0,4,2,1,0,1,0,Old
1328,498.7,6273,7984,1950,3482,2102,1.5,10,4,3,1,2,1,Old
1329,404.6,5089,11651,1900,2684,1510,2.0,7,2,1,1,1,0,None
1330,304.1,3825,5433,1955,2304,1075,1.0,6,3,1,0,1,0,None
1331,466.9,5873,8720,1993,3216,1772,2.0,6,3,2,1,1,1,None
1332,291.1,3662,10400,1925,3203,1680,1.5,8,4,2,0,1,0,None
1333,299.5,3767,3075,1955,1888,1200,2.0,6,3,1,1,1,1,Old
1334,315.7,3971,2691,1962,2184,1368,2.0,6,3,1,1,1,1,Recent
1335,406.1,5108,5343,1917,2978,1756,2.0,7,4,1,1,1,1,Recent
1336,294.2,3701,6289,1940,2194,952,1.0,6,2,1,0,1,0,None
1337,468.7,5896,9100,1993,3216,1772,2.0,6,3,2,1,1,1,None
1338,297.4,3741,3218,1955,2181,1200,2.0,6,3,1,1,1,1,None
1339,304.9,3835,2841,1955,2192,1392,2.0,6,3,1,1,1,1,None
1340,413.8,5205,6000,1984,3155,1862,2.0,8,4,1,1,1,1,None
1341,378.9,4766,9118,1950,3526,1645,1.5,6,3,1,1,1,1,None
1342,386.1,4857,4600,1940,2786,1550,1.5,7,3,1,1,1,0,Recent
1343,528.2,6644,6454,1994,3038,2180,2.0,8,4,2,2,1,1,Recent
1344,416.9,5244,8930,1972,2304,1032,1.0,5,3,1,1,1,2,Old
1345,486.3,6117,9100,1993,3216,1772,2.0,9,3,2,1,1,1,None
1346,381.1,4794,10380,1933,2780,1479,1.5,6,2,1,1,1,1,Recent
1347,341.1,4291,5822,1960,2382,1104,1.0,6,3,2,0,1,1,None
1348,241.8,3041,5230,1954,1836,918,1.0,5,3,1,0,1,0,None
1349,269.5,3390,3716,1925,2598,1190,1.0,4,2,1,0,1,1,None
1350,262.8,3306,6913,1950,1722,852,1.0,5,2,1,0,1,1,None
1351,334.7,4210,6269,1950,2764,1268,1.0,6,3,2,0,1,1,None
1352,356.6,4486,6000,1984,2204,1400,2.0,6,3,2,0,1,1,None
1353,602.5,7579,8031,2009,4842,2639,2.0,7,4,2,1,1,2,None
1354,376.2,4732,6692,1963,2412,1104,1.0,5,2,1,0,1,1,None
1355,346.8,4362,5496,1960,2338,1593,1.0,6,3,1,1,1,1,None
1356,382.9,4816,4400,1920,1664,990,2.0,6,3,1,1,1,0,None
1357,284.2,3575,3403,1920,3100,1296,1.0,5,2,1,0,1,1,None
1358,288.5,3629,2669,1940,3303,1747,1.5,6,3,1,1,1,0,Old
1359,410.9,5169,8325,1930,3190,1990,2.0,6,3,1,1,1,0,Old
1360,351.7,4424,6600,1916,2551,1596,2.0,7,3,1,0,1,1,None
1361,427.0,5371,4080,1988,4374,1968,1.5,6,3,2,0,1,1,None
1362,279.5,3516,3835,1945,2442,1047,1.0,5,2,1,1,1,1,None
1363,273.6,3441,4888,1960,2430,1075,1.0,5,4,1,1,1,0,None
1364,334.8,4211,8414,1950,2320,1224,1.5,6,3,2,0,1,1,Recent
1365,378.9,4766,7782,1960,2644,1832,1.0,8,3,1,1,1,1,None
1366,251.1,3158,4098,1930,1960,980,1.0,5,2,2,0,1,0,None
1367,309.6,3894,5975,1965,2366,1104,1.0,5,2,1,0,1,0,None
1368,478.7,6022,10400,1950,3010,1944,2.0,7,3,2,1,1,0,Recent
1369,271.1,3410,6971,1960,1440,720,1.0,4,2,1,0,1,0,None
1370,384.3,4834,6000,1984,2918,1862,2.0,7,5,1,1,1,1,None
1371,306.0,3849,4950,1960,2338,1080,1.0,5,2,1,0,1,0,None
1372,304.3,3828,3710,1930,1873,1144,2.0,8,4,1,0,1,0,None
1373,253.8,3192,3675,1925,1732,810,1.0,5,2,1,0,1,1,None
1374,283.7,3568,6533,1920,2200,1000,1.0,5,2,1,0,1,0,None
1375,294.3,3702,4160,1940,1964,912,1.0,5,2,1,0,1,0,Recent
1376,501.8,6312,10400,1880,3670,2425,2.0,7,3,2,1,1,2,Recent
1377,730.3,9187,5818,2003,6180,3970,2.5,9,4,2,1,1,0,None
1378,281.6,3542,3086,1925,2331,1142,1.5,7,3,1,0,1,0,Old
1379,423.5,5327,6840,1917,3687,2339,2.0,8,4,2,1,1,1,Recent
1380,286.7,3606,4241,1950,2400,1075,1.0,6,3,1,0,1,1,None
1381,332.2,4179,6292,1960,2304,1075,1.0,6,3,1,1,1,0,Recent
1382,381.0,4792,6700,1955,2366,1889,1.0,8,4,1,1,1,1,None
1383,481.8,6061,8727,1994,3953,2052,2.0,7,3,2,1,1,1,Recent
1384,369.6,4649,6948,1973,2658,1075,1.0,6,3,1,1,1,1,None
1385,338.2,4254,5825,1960,2322,1080,1.0,6,3,1,0,1,0,Recent
1386,270.7,3405,3280,1910,1902,880,1.0,5,2,1,0,1,0,Recent
1387,398.8,5016,6000,1985,3320,1938,2.0,8,4,1,1,1,1,None
1388,537.5,6761,10400,1890,4198,2658,2.0,8,4,2,1,1,1,Old
1389,462.9,5823,8720,1994,3182,1738,2.0,6,3,2,1,1,1,None
1390,469.5,5906,9100,1994,3216,1772,2.0,8,3,2,1,1,1,None
1391,285.2,3587,5409,1960,1950,878,1.0,5,3,1,1,1,2,None
1392,353.1,4442,8450,1950,2766,1120,1.0,7,3,2,0,1,1,None
1393,344.7,4336,7242,1950,2255,1576,1.0,8,5,2,0,1,1,None
1394,271.2,3411,3200,1955,1857,1225,2.0,6,3,1,1,1,1,None
1395,313.4,3942,4050,1920,2536,1582,2.0,6,3,1,1,1,1,None
1396,347.225,4368,5006,1951,2602,1628,2.0,8,3,1,1,1,0,Old
1397,342.1,4303,6518,1930,2359,1434,2.0,6,3,1,0,1,1,None
1398,401.6,5052,10103,1950,2566,1430,1.5,6,2,2,0,1,1,Recent
1399,277.0,3484,3495,1915,3066,1310,1.0,6,3,1,0,1,0,None
1400,439.8,5532,8048,1900,3393,1977,2.0,8,4,3,1,1,0,Recent
1401,348.1,4379,7680,1960,2383,1090,1.0,5,4,1,0,1,1,Old
1402,290.7,3657,4225,1950,2384,1075,1.0,6,3,1,0,1,0,None
1403,372.7,4688,9408,1961,2222,1056,1.0,6,3,1,0,1,1,None
1404,226.265,2846,4815,1960,2208,1080,1.0,5,2,1,1,1,0,Recent
1405,280.0,3522,4600,1920,1861,864,1.0,6,3,1,0,1,1,None
1406,334.4,4206,3200,1955,1796,1176,2.0,7,3,1,1,1,1,Recent
1407,412.7,5191,7000,1984,3248,1938,2.0,8,4,1,1,1,1,None
1408,440.1,5536,4712,1927,4224,2291,1.5,9,3,2,0,1,0,None
1409,302.9,3810,5759,1955,2424,1075,1.0,6,3,1,1,1,0,None
1410,632.4,7955,5368,1987,6184,3880,2.0,9,3,2,0,1,1,None
1411,365.6,4599,14200,1960,2812,1204,1.0,5,2,1,1,1,1,None
1412,381.9,4804,5720,1970,2544,1620,2.0,7,3,1,1,1,1,None
1413,333.4,4194,11013,1900,2645,1532,2.0,6,3,1,1,1,0,None
1414,254.8,3205,3685,1960,1830,869,1.0,5,2,1,0,1,1,None
1415,298.5,3755,3200,1930,2102,1303,2.0,7,3,1,1,1,0,Recent
1416,353.0,4440,7617,1955,2424,1075,1.0,6,2,1,1,1,0,None
1417,317.8,3997,6004,1850,3235,1802,2.0,7,4,2,0,1,0,None
1418,333.8,4199,4913,1950,2310,1372,2.0,6,3,1,1,1,1,None
1419,314.7,3958,8612,1950,2430,1075,1.0,6,2,1,0,1,1,Old
1420,354.2,4455,8450,1950,2812,1474,1.5,7,4,1,1,1,1,None
1421,429.2,5399,7156,1965,3414,1795,1.5,10,4,2,1,1,0,None
1422,292.3,3677,9391,1935,1989,912,1.0,5,2,1,0,1,0,None
1423,365.0,4591,9334,1950,2888,1285,1.0,6,3,1,1,1,1,None
1424,324.1,4077,5668,1950,3263,1347,1.0,7,3,1,0,1,1,Old
1425,307.0,3862,5606,1950,2496,1171,1.0,6,3,1,1,1,0,None
1426,275.0,3459,6778,1951,1649,966,1.0,5,3,1,0,1,0,None
1427,368.1,4630,4965,1960,2954,1571,1.5,6,3,2,0,1,1,Old
1428,331.9,4175,8530,1961,2262,1056,1.0,6,3,1,0,1,1,None
1429,315.3,3966,8040,1960,1756,864,1.0,6,3,1,0,1,1,None
1430,332.9,4187,4250,1955,2622,1360,1.5,8,3,2,0,1,1,None
1431,354.9,4464,3200,1929,3653,2404,1.0,7,3,1,2,1,0,Recent
1432,266.4,3351,5522,1954,1266,1246,1.0,6,3,1,0,1,1,Old
1433,258.6,3253,4052,1955,1654,827,1.0,4,2,1,0,1,1,None
1434,482.8,6073,5832,1989,3268,2016,2.0,7,3,2,1,1,1,None
1435,298.6,3756,3928,1950,2460,1346,1.5,6,2,1,1,1,1,None
1436,352.6,4435,5304,1954,2994,1672,2.0,7,3,1,1,1,1,None
1437,365.8,4601,10354,1958,3048,1422,1.0,6,4,2,0,1,0,None
1438,415.1,5221,6460,1980,3084,1666,1.5,9,4,2,0,1,0,Recent
1439,432.8,5444,10400,1910,3484,2282,2.0,9,3,2,0,1,1,Recent
1440,307.9,3873,3914,1920,2026,1288,2.0,8,4,1,0,1,0,None
1441,298.1,3750,4052,1959,2463,1313,1.5,6,3,2,0,1,1,Recent
1442,431.3,5425,23115,1903,2448,1488,2.0,6,3,1,1,1,1,None
1443,270.6,3404,4550,1950,2374,1075,1.0,6,3,1,0,1,1,None
1444,315.9,3974,6821,1951,1394,1360,1.0,7,3,2,1,1,1,None
1445,599.1,7536,4968,1989,5076,2870,2.0,10,4,2,2,1,1,None
1446,470.8,5922,6070,1930,4028,2256,2.5,7,4,2,0,1,0,Recent
1447,303.3,3815,5931,1950,2707,1415,1.0,6,3,1,1,1,1,None
1448,334.5,4208,5652,1961,2643,1155,1.0,6,2,1,1,1,1,None
1449,346.8,4362,8415,1960,2650,1148,1.0,5,3,1,0,1,1,None
1450,377.6,4750,7077,1920,2487,1436,2.0,9,3,2,0,1,0,None
1451,438.9,5521,7400,1910,2900,1666,2.0,6,3,1,1,1,0,None
1452,279.1,3511,8527,1950,1700,768,1.0,5,2,1,0,1,0,Old
1453,247.8,3117,3300,1963,1818,864,1.0,5,2,1,0,1,1,None
1454,404.7,5091,6066,1963,2526,1470,2.0,8,4,1,2,1,1,None
1455,323.5,4069,4171,1922,3239,1456,1.0,8,4,2,0,1,0,Recent
1456,346.0,4352,10400,1960,2304,1120,1.0,6,3,1,0,1,1,None
1457,332.8,4186,6016,1960,1912,864,1.0,6,3,2,0,1,1,None
1458,412.0,5182,6067,1963,3153,1834,2.0,9,4,2,1,1,1,Recent
1459,319.0,4013,6576,1955,2726,1220,1.0,6,2,1,0,1,0,None
1460,388.1,4882,4840,1950,2928,1538,1.0,5,2,1,0,1,1,None
1461,384.6,4838,10400,1910,2811,1728,2.0,8,2,2,0,1,0,None
1462,308.3,3878,4137,1890,2940,1706,2.0,8,4,1,1,1,1,None
1463,345.4,4345,6067,1963,2190,1470,2.0,7,4,1,2,1,1,None
1464,317.2,3990,5559,1960,2220,1377,2.0,6,3,1,1,1,1,None
1465,409.6,5152,5431,1950,3684,1712,2.0,8,4,1,1,1,0,Old
1466,378.7,4764,6500,1960,4040,2560,2.0,10,3,1,1,1,1,Recent
1467,773.5,9730,7449,2004,6960,3929,2.0,12,4,5,0,1,1,None
1468,318.4,4005,3300,1963,2447,1306,1.5,6,3,2,0,1,1,None
1469,294.3,3702,6500,1960,2348,1075,1.0,6,3,1,0,1,1,None
1470,319.0,4013,4514,1935,2988,1571,1.5,6,3,2,0,1,0,None
1471,545.4,6861,4968,1989,3909,2312,2.0,7,3,3,1,1,2,None
1472,593.4,7464,7196,2010,4531,2850,2.0,8,4,2,1,1,1,None
1473,353.7,4449,5552,1915,3601,1973,2.0,7,3,1,0,1,0,None
1474,388.9,4892,3700,1987,2456,1380,2.0,7,3,2,1,1,0,None
1475,279.5,3516,5729,1950,1920,960,1.0,5,3,1,1,1,1,None
1476,297.6,3743,10305,1960,1726,850,1.0,4,2,1,0,1,1,None
1477,335.3,4218,5610,1955,3036,1637,1.5,6,3,2,0,1,2,Old
1478,341.2,4292,5000,1910,2058,1095,1.5,6,2,1,1,1,0,Old
1479,328.9,4137,6600,1950,2446,1152,1.0,7,3,1,0,1,1,None
1480,357.4,4496,3364,1920,2717,1389,1.5,6,3,1,1,1,2,None
1481,282.5,3553,4013,1960,2736,1210,1.0,6,3,1,0,1,1,None
1482,229.1,2882,3620,1936,1996,950,1.0,5,2,1,0,1,0,Old
1483,333.0,4189,5900,1960,2880,1357,1.0,5,2,1,0,1,0,Old
1484,333.7,4197,3737,1945,2686,1251,1.0,7,4,2,0,1,0,None
1485,530.6,6674,5076,1989,3900,2354,2.0,7,3,3,1,1,1,None
1486,468.3,5891,13065,1965,2880,1469,1.5,7,3,2,0,1,1,None
1487,448.3,5639,6799,1940,2708,1568,2.0,7,4,2,0,1,1,Old
1488,252.3,3173,5203,1950,1896,948,1.0,5,2,1,1,1,0,None
1489,388.9,4892,4293,1920,2778,1422,1.5,6,2,1,2,1,0,Old
1490,374.1,4706,5387,1959,3086,1666,1.5,6,3,1,1,1,1,Old
1491,442.1,5561,5500,1981,2528,1306,1.5,7,3,2,0,1,0,Old
1492,569.2,7160,7000,0,4732,2641,2.0,8,4,2,1,1,1,Recent
1493,265.6,3341,4639,1960,2062,988,1.0,5,3,1,0,1,1,None
1494,279.6,3517,3043,1925,1926,1200,2.0,7,3,1,0,1,0,None
1495,339.4,4269,3442,1959,2488,1536,2.0,7,3,2,0,1,1,Old
1496,302.9,3810,3854,1951,2722,1484,2.0,6,3,1,1,1,0,None
1497,397.7,5003,6427,1992,2758,1690,2.0,7,4,2,1,1,1,None
1498,269.3,3387,4200,1925,1814,857,1.5,6,3,1,0,1,0,Recent
1499,356.1,4479,7120,1920,2326,1194,1.5,6,3,1,0,1,0,Recent
1500,228.7,2877,3760,1936,2118,950,1.0,5,2,1,0,1,0,None
1501,363.2,4569,6600,1960,2916,1350,1.0,7,3,1,0,1,1,None
1502,281.7,3543,6920,1960,2610,1190,1.0,6,3,1,0,1,1,None
1503,401.4,5049,9230,1930,2487,1554,2.0,7,3,2,1,1,1,None
1504,507.9,6389,4968,1993,3620,2240,2.0,7,3,3,1,1,2,None
1505,327.1,4114,5850,1950,2447,1075,1.0,5,2,1,0,1,1,None
1506,283.3,3563,4059,1960,2609,1092,1.0,6,3,1,0,1,1,None
1507,272.3,3425,5400,1960,2132,1056,1.0,5,2,1,0,1,1,None
1508,355.8,4475,4500,1973,2389,1545,2.0,7,3,1,1,1,1,Old
1509,373.6,4699,9344,1955,2768,1387,1.5,6,3,1,1,1,1,Recent
1510,552.2,6946,6932,2002,4436,2832,2.0,7,3,3,0,1,1,None
1511,328.1,4127,4147,1929,3410,1295,1.0,5,2,1,0,1,1,Recent
1512,280.1,3523,4013,1960,2372,1042,1.0,6,2,1,0,1,1,Old
1513,394.0,4956,6600,1981,2502,1306,1.5,6,3,2,0,1,0,None
1514,343.4,4319,6106,1920,2598,1437,2.0,7,3,1,0,1,0,None
1515,544.4,6848,4968,2006,3769,2167,2.0,7,4,3,1,1,1,None
1516,304.8,3834,9368,1960,2164,912,1.0,5,2,1,0,1,1,None
1517,347.5,4371,6346,1957,2242,1056,1.0,5,3,1,0,1,0,Recent
1518,296.3,3727,7800,1960,1944,960,1.0,5,2,1,1,1,1,None
1519,266.0,3346,4026,1940,2520,1047,1.0,6,3,1,1,1,1,None
1520,514.4,6471,11232,1970,4176,2820,1.0,8,4,1,1,1,0,Old
1521,299.7,3770,5525,1894,2626,1427,1.5,7,2,1,1,1,0,None
1522,269.5,3390,4585,1960,1944,960,1.0,5,3,1,0,1,1,None
1523,341.8,4299,9230,1913,3289,1517,1.0,7,2,1,0,1,0,Recent
1524,518.3,6520,7877,1951,3644,2150,2.0,9,6,2,0,1,0,Recent
1525,395.5,4975,4714,1960,3072,2000,2.0,6,4,2,1,1,1,Old
1526,296.6,3731,4500,1905,2296,1121,1.5,6,3,1,0,1,0,Old
1527,300.6,3781,5588,1960,2437,1265,1.5,6,3,1,1,1,1,Old
1528,323.6,4070,4050,1920,1910,984,2.0,6,3,1,0,1,1,None
1529,476.0,5988,12180,1965,3591,2167,1.0,8,3,2,0,1,1,Recent
1530,267.3,3362,3704,1950,1748,864,1.0,5,2,1,0,1,1,None
1531,298.3,3752,4400,1956,2339,960,1.0,5,3,1,0,1,0,None
1532,383.0,4818,4764,1920,3753,2177,2.0,6,3,1,1,1,1,Old
1533,359.5,4522,6600,1981,2732,1306,1.5,6,2,2,0,1,0,None
1534,282.8,3557,3750,1945,2286,1254,1.5,6,3,2,0,1,1,None
1535,354.8,4463,5063,1966,2549,1306,1.5,7,3,2,0,1,0,None
1536,365.3,4595,6624,1983,2635,1387,1.5,5,3,1,1,1,1,Recent
1537,290.1,3649,4527,1933,2142,1344,2.0,6,3,1,0,1,0,None
1538,541.1,6807,7616,2001,4442,2591,2.0,8,4,2,1,1,1,None
1539,399.8,5029,13865,1925,3192,1650,1.5,8,3,1,1,1,0,Recent
1540,381.9,4804,5841,1920,2661,1758,2.0,7,3,1,1,1,1,None
1541,469.3,5903,5500,1907,2976,1984,2.5,8,4,2,1,1,0,Recent
1542,300.0,3774,4780,1950,2072,864,1.0,7,2,1,1,1,1,None
1543,393.4,4948,7104,1930,3729,2081,2.0,7,3,1,1,1,0,None
1544,276.7,3480,3750,1950,2263,1050,1.0,5,3,1,0,1,0,None
1545,277.2,3487,4680,1950,1788,864,1.0,5,2,1,0,1,1,None
1546,266.2,3348,4127,1960,2364,1075,1.0,6,3,1,0,1,0,None
1547,550.5,6925,5400,1991,5032,2924,2.0,7,3,1,1,1,1,None
1548,410.0,5157,6391,1920,3208,1824,2.0,7,3,1,1,1,0,None
1549,318.4,4005,4050,1959,2570,1445,1.5,8,3,2,0,1,1,None
1550,307.0,3862,6399,1957,2220,1056,1.0,6,2,1,0,1,0,None
1551,272.9,3433,4523,1920,3188,1420,1.0,4,2,1,0,1,0,None
1552,376.8,4740,4960,1950,2634,1536,1.5,7,3,2,0,1,0,Recent
1553,305.5,3843,5980,1961,2696,1155,1.0,6,3,1,1,1,1,None
1554,415.4,5225,5681,1960,3052,1872,2.0,8,4,1,1,1,1,None
1555,337.8,4249,5750,1920,2749,1595,2.0,7,3,1,1,1,1,Old
1556,459.4,5779,12960,1970,2561,1270,1.0,7,3,1,1,1,1,None
1557,632.8,7960,7498,2004,4481,2762,2.0,8,4,2,1,1,1,None
1558,496.1,6240,6832,2001,3334,2186,2.0,7,4,2,1,1,1,None
1559,233.6,2938,3600,1932,1904,864,1.0,5,2,1,0,1,0,Recent
1560,286.3,3601,10400,1875,1780,972,1.5,5,2,1,0,1,0,None
1561,303.3,3815,5536,1925,3003,1396,1.0,6,2,1,1,1,0,Recent
1562,284.6,3580,4818,1950,2243,998,1.0,6,2,1,0,1,1,None
1563,386.2,4858,5400,1961,2876,1561,1.5,8,4,1,1,1,1,None
1564,490.8,6174,6022,1999,2604,1680,2.0,8,3,2,1,1,1,None
1565,284.9,3584,4144,1960,2368,1306,1.5,6,3,2,0,1,0,None
1566,350.2,4405,5484,1928,2754,1560,2.0,8,3,1,0,1,0,None
1567,347.8,4375,6124,1957,2256,1100,1.0,8,1,1,0,1,1,None
1568,389.6,4901,6600,1951,3084,1383,1.0,7,3,1,1,1,1,None
1569,506.2,6368,7800,2001,3354,2186,2.0,7,4,2,1,1,1,None
1570,321.5,4044,4935,1950,2270,1224,1.5,6,3,2,0,1,0,None
1571,295.0,3711,5407,1900,2273,1284,1.5,6,3,1,1,1,0,None
1572,303.5,3818,5214,1920,2256,1344,2.0,7,3,1,0,1,0,None
1573,288.1,3624,5603,1961,2063,864,1.0,5,2,1,0,1,1,Old
1574,314.2,3952,5782,1920,3264,1456,1.0,7,4,1,0,1,0,None
1575,356.1,4479,6790,1925,2525,1350,2.0,6,3,1,0,1,0,Recent
1576,407.9,5131,4010,1920,3174,2080,2.0,8,4,3,0,1,0,Recent
1577,358.6,4511,4080,1969,2768,1503,1.5,8,3,1,0,1,1,None
1578,496.1,6240,9858,1952,4612,2038,1.0,12,5,3,0,2,2,None
1579,475.5,5981,5669,1960,4108,2246,2.0,8,4,2,0,1,1,Recent
1580,298.4,3753,4068,1956,2988,1399,1.0,5,2,1,1,1,1,Old
1581,338.1,4253,5569,1948,2551,1008,1.0,6,3,1,0,1,1,None
1582,339.2,4267,5663,1957,2247,1056,1.0,6,3,1,1,1,0,None
1583,308.4,3879,4554,1920,1880,1232,2.0,7,3,1,1,1,0,None
1584,440.1,5536,14146,1940,2792,1924,2.0,6,3,1,0,1,0,Recent
